x,y,rho,ux,uy
22,28,0.892854,-0.0815925,0.0868008
23,28,0.892037,-0.086623,0.088376
24,28,0.891162,-0.0916435,0.0896478
25,28,0.890233,-0.096636,0.0905958
26,28,0.889251,-0.101583,0.0912026
27,28,0.88822,-0.106465,0.0914537
28,28,0.887145,-0.111266,0.0913375
29,28,0.88603,-0.115969,0.0908454
30,28,0.884881,-0.120555,0.0899723
31,28,0.883706,-0.125011,0.0887157
32,28,0.88251,-0.129321,0.0870765
33,28,0.881301,-0.133473,0.0850587
34,28,0.880088,-0.137454,0.082669
35,28,0.878878,-0.141256,0.0799172
36,28,0.87768,-0.144872,0.0768152
37,28,0.876502,-0.148294,0.0733775
38,28,0.875351,-0.151521,0.0696203
39,28,0.874237,-0.154551,0.0655615
40,28,0.873166,-0.157384,0.06122
41,28,0.872147,-0.160024,0.0566156
42,28,0.871184,-0.162473,0.0517683
43,28,0.870286,-0.164739,0.0466982
44,28,0.869457,-0.166827,0.0414249
45,28,0.868703,-0.168744,0.0359676
46,28,0.868028,-0.1705,0.0303445
47,28,0.867436,-0.172102,0.0245728
48,28,0.866931,-0.173558,0.0186687
49,28,0.866515,-0.174876,0.0126471
50,28,0.866191,-0.176061,0.00652191
51,28,0.86596,-0.17712,0.000306178
52,28,0.865824,-0.178057,-0.00598792
53,28,0.865784,-0.178873,-0.0123487
54,28,0.865841,-0.179569,-0.0187647
55,28,0.865995,-0.180143,-0.0252243
56,28,0.866247,-0.180588,-0.031715
57,28,0.866594,-0.180897,-0.0382236
58,28,0.867037,-0.181057,-0.0447348
59,28,0.867575,-0.181054,-0.0512308
60,28,0.868204,-0.180868,-0.0576911
61,28,0.868924,-0.180476,-0.0640911
62,28,0.86973,-0.179849,-0.0704015
63,28,0.870619,-0.178956,-0.0765877
64,28,0.871586,-0.177761,-0.0826093
65,28,0.872624,-0.176227,-0.088419
66,28,0.873726,-0.174311,-0.0939626
67,28,0.874885,-0.17197,-0.0991789
68,28,0.876089,-0.169163,-0.104
69,28,0.877328,-0.165848,-0.108351
70,28,0.878588,-0.161988,-0.112154
71,28,0.879856,-0.157552,-0.115327
72,28,0.881115,-0.152519,-0.117788
73,28,0.882351,-0.146878,-0.119457
74,28,0.883547,-0.140632,-0.120261
75,28,0.884687,-0.133801,-0.120138
76,28,0.885754,-0.126422,-0.119038
77,28,0.886737,-0.11855,-0.116933
78,28,0.887622,-0.110258,-0.113815
79,28,0.888401,-0.101637,-0.109701
80,28,0.889068,-0.0927933,-0.104637
81,28,0.889621,-0.083842,-0.0986942
82,28,0.890061,-0.0749075,-0.0919708
83,28,0.890392,-0.0661155,-0.084589
84,28,0.890622,-0.0575893,-0.0766912
85,28,0.890761,-0.0494442,-0.0684347
86,28,0.89082,-0.041783,-0.0599864
87,28,0.890812,-0.0346924,-0.0515172
88,28,0.89075,-0.0282402,-0.043196
89,28,0.890646,-0.0224739,-0.0351856
90,28,0.890513,-0.0174201,-0.0276383
91,28,0.890361,-0.0130855,-0.0206942
92,28,0.8902,-0.00945819,-0.0144799
93,28,0.890037,-0.00650989,-0.00910884
94,28,0.889881,-0.00419834,-0.004683
95,28,0.889735,-0.00246964,-0.0012948
96,28,0.889606,-0.00126031,0.000970431
97,28,0.889496,-0.000498924,0.00203132
98,28,0.889408,-0.000107173,0.00181201
99,28,0.889344,0,0.000228848
0,29,0.899755,0,0.000185218
1,29,0.899525,-0.000454805,0.00958415
2,29,0.899335,-0.00168363,0.0178578
3,29,0.899175,-0.00354394,0.0250793
4,29,0.899036,-0.00591376,0.0313715
5,29,0.898906,-0.00869222,0.0368789
6,29,0.898776,-0.0117989,0.0417522
7,29,0.898636,-0.0151719,0.0461348
8,29,0.898479,-0.0187651,0.0501542
9,29,0.8983,-0.0225456,0.0539156
10,29,0.898091,-0.02649,0.0575005
11,29,0.897849,-0.0305819,0.0609661
12,29,0.897568,-0.0348094,0.0643473
13,29,0.897246,-0.0391631,0.06766
14,29,0.896877,-0.0436342,0.0709044
15,29,0.89646,-0.048214,0.0740689
16,29,0.895989,-0.0528926,0.0771335
17,29,0.895464,-0.0576591,0.0800724
18,29,0.89488,-0.0625013,0.0828566
19,29,0.894236,-0.0674055,0.0854559
20,29,0.893531,-0.0723568,0.0878397
21,29,0.892763,-0.0773395,0.0899785
22,29,0.891933,-0.0823367,0.0918446
23,29,0.89104,-0.0873311,0.0934122
24,29,0.890087,-0.0923047,0.0946582
25,29,0.889076,-0.0972392,0.0955621
26,29,0.888009,-0.102117,0.0961065
27,29,0.886891,-0.106918,0.096277
28,29,0.885726,-0.111627,0.0960624
29,29,0.88452,-0.116224,0.095455
30,29,0.883281,-0.120695,0.0944503
31,29,0.882013,-0.125023,0.0930472
32,29,0.880727,-0.129195,0.0912481
33,29,0.879429,-0.133198,0.0890585
34,29,0.878128,-0.137022,0.0864872
35,29,0.876832,-0.14066,0.0835458
36,29,0.875552,-0.144103,0.0802487
37,29,0.874294,-0.14735,0.0766123
38,29,0.873068,-0.150399,0.0726552
39,29,0.871882,-0.153249,0.0683972
40,29,0.870744,-0.155904,0.0638594
41,29,0.869661,-0.158368,0.0590632
42,29,0.868639,-0.160648,0.0540302
43,29,0.867686,-0.162751,0.0487817
44,29,0.866806,-0.164686,0.0433382
45,29,0.866005,-0.166462,0.0377195
46,29,0.865286,-0.16809,0.0319441
47,29,0.864654,-0.169579,0.0260291
48,29,0.864113,-0.170939,0.0199903
49,29,0.863663,-0.172179,0.0138419
50,29,0.863309,-0.173307,0.00759686
51,29,0.86305,-0.174332,0.00126679
52,29,0.86289,-0.175258,-0.00513779
53,29,0.862829,-0.176089,-0.0116072
54,29,0.862867,-0.176827,-0.0181322
55,29,0.863006,-0.177472,-0.0247038
56,29,0.863245,-0.17802,-0.0313125
57,29,0.863583,-0.178465,-0.0379483
58,29,0.864021,-0.178797,-0.0445995
59,29,0.864558,-0.179002,-0.0512523
60,29,0.865192,-0.179063,-0.0578901
61,29,0.865922,-0.178957,-0.0644926
62,29,0.866746,-0.178657,-0.0710351
63,29,0.867659,-0.178133,-0.0774871
64,29,0.868659,-0.177347,-0.0838121
65,29,0.869739,-0.176261,-0.0899664
66,29,0.870895,-0.174828,-0.0958985
67,29,0.872118,-0.173003,-0.101549
68,29,0.8734,-0.170736,-0.106848
69,29,0.874728,-0.167978,-0.111722
70,29,0.876092,-0.164683,-0.116087
71,29,0.877476,-0.160809,-0.119853
72,29,0.878866,-0.15632,-0.122931
73,29,0.880243,-0.151192,-0.125226
74,29,0.88159,-0.145415,-0.126653
75,29,0.882889,-0.138992,-0.12713
76,29,0.884121,-0.131947,-0.126591
77,29,0.88527,-0.124324,-0.124986
78,29,0.88632,-0.116188,-0.12229
79,29,0.887259,-0.107622,-0.118502
80,29,0.888077,-0.0987294,-0.113651
81,29,0.88877,-0.0896298,-0.107798
82,29,0.889335,-0.080453,-0.101034
83,29,0.889775,-0.0713351,-0.0934811
84,29,0.890097,-0.0624129,-0.0852844
85,29,0.890311,-0.053818,-0.0766108
86,29,0.890427,-0.0456707,-0.0676414
87,29,0.890461,-0.0380758,-0.0585646
88,29,0.890427,-0.0311186,-0.04957
89,29,0.890339,-0.0248624,-0.0408419
90,29,0.890212,-0.0193476,-0.0325547
91,29,0.890059,-0.0145917,-0.0248692
92,29,0.889891,-0.0105908,-0.017931
93,29,0.889718,-0.00732178,-0.0118703
94,29,0.889549,-0.00474496,-0.00680302
95,29,0.88939,-0.00280659,-0.00283328
96,29,0.889247,-0.00144152,-5.59321e-05
97,29,0.889124,-0.00057512,0.00143953
98,29,0.889024,-0.000124729,0.00157029
99,29,0.88895,0,0.000244691
0,30,0.89942,0,0.000212477
1,30,0.899186,-0.000462636,0.0104746
2,30,0.898993,-0.00171199,0.0194565
3,30,0.89883,-0.00360283,0.0272524
4,30,0.898687,-0.00601077,0.0340058
5,30,0.898551,-0.00883269,0.0398826
6,30,0.898413,-0.0119861,0.0450533
7,30,0.898264,-0.0154073,0.0496788
8,30,0.898094,-0.0190486,0.0539009
9,30,0.897899,-0.0228755,0.0578367
10,30,0.897671,-0.0268634,0.0615757
11,30,0.897405,-0.0309951,0.0651811
12,30,0.897098,-0.0352576,0.0686911
13,30,0.896744,-0.0396406,0.0721232
14,30,0.89634,-0.0441347,0.0754779
15,30,0.895883,-0.0487303,0.0787431
16,30,0.895368,-0.0534172,0.0818975
17,30,0.894792,-0.0581839,0.0849143
18,30,0.894155,-0.0630175,0.087763
19,30,0.893452,-0.0679039,0.0904119
20,30,0.892683,-0.072828,0.0928297
21,30,0.891847,-0.0777733,0.0949857
22,30,0.890944,-0.0827227,0.0968514
23,30,0.889976,-0.0876585,0.0984005
24,30,0.888942,-0.0925623,0.0996095
25,30,0.887848,-0.0974156,0.100458
26,30,0.886695,-0.1022,0.100928
27,30,0.885489,-0.106897,0.101006
28,30,0.884234,-0.111488,0.100681
29,30,0.882938,-0.115957,0.0999458
30,30,0.881608,-0.120287,0.0987978
31,30,0.880251,-0.124464,0.0972371
32,30,0.878875,-0.128474,0.0952675
33,30,0.87749,-0.132306,0.0928967
34,30,0.876104,-0.135951,0.0901354
35,30,0.874727,-0.139402,0.0869977
36,30,0.873367,-0.142654,0.0835001
37,30,0.872035,-0.145706,0.0796616
38,30,0.870738,-0.148558,0.075503
39,30,0.869485,-0.151212,0.0710464
40,30,0.868285,-0.153673,0.0663148
41,30,0.867143,-0.155948,0.0613314
42,30,0.866068,-0.158045,0.0561193
43,30,0.865065,-0.159973,0.0507008
44,30,0.86414,-0.161743,0.0450976
45,30,0.863296,-0.163367,0.0393298
46,30,0.862539,-0.164855,0.0334162
47,30,0.861872,-0.16622,0.0273737
48,30,0.861298,-0.167472,0.0212176
49,30,0.860819,-0.168622,0.0149615
50,30,0.860437,-0.16968,0.0086172
51,30,0.860154,-0.170655,0.00219501
52,30,0.859972,-0.171553,-0.00429617
53,30,0.85989,-0.172381,-0.0108485
54,30,0.85991,-0.173141,-0.0174551
55,30,0.860032,-0.173836,-0.0241094
56,30,0.860256,-0.174463,-0.0308049
57,30,0.860583,-0.175018,-0.0375346
58,30,0.861012,-0.175494,-0.0442904
59,30,0.861543,-0.175878,-0.0510625
60,30,0.862176,-0.176157,-0.0578385
61,30,0.862908,-0.176308,-0.0646029
62,30,0.86374,-0.176308,-0.0713354
63,30,0.864667,-0.176127,-0.0780108
64,30,0.865689,-0.175729,-0.0845974
65,30,0.866799,-0.175073,-0.0910561
66,30,0.867995,-0.174114,-0.0973392
67,30,0.869269,-0.172802,-0.10339
68,30,0.870613,-0.171083,-0.109143
69,30,0.872017,-0.168902,-0.11452
70,30,0.87347,-0.166203,-0.119438
71,30,0.874959,-0.162935,-0.123802
72,30,0.876466,-0.159049,-0.127513
73,30,0.877975,-0.154507,-0.130468
74,30,0.879467,-0.149282,-0.132564
75,30,0.880921,-0.143362,-0.133705
76,30,0.882317,-0.136756,-0.133803
77,30,0.883635,-0.129492,-0.132788
78,30,0.884856,-0.121622,-0.130611
79,30,0.885964,-0.113221,-0.127252
80,30,0.886945,-0.104387,-0.12272
81,30,0.88779,-0.0952364,-0.11706
82,30,0.888495,-0.0859038,-0.110352
83,30,0.889059,-0.0765332,-0.102711
84,30,0.889488,-0.0672739,-0.0942848
85,30,0.889789,-0.0582729,-0.0852463
86,30,0.889975,-0.0496689,-0.0757893
87,30,0.890061,-0.0415858,-0.0661198
88,30,0.890063,-0.0341283,-0.0564488
89,30,0.889998,-0.0273778,-0.046984
90,30,0.889882,-0.0213906,-0.0379242
91,30,0.889731,-0.0161976,-0.0294541
92,30,0.889558,-0.0118051,-0.0217413
93,30,0.889376,-0.00819695,-0.0149357
94,30,0.889194,-0.00533731,-0.00916985
95,30,0.889021,-0.00317376,-0.00456188
96,30,0.888863,-0.00164021,-0.00121803
97,30,0.888726,-0.000659305,0.000762689
98,30,0.888614,-0.000144361,0.00128942
99,30,0.888529,0,0.000261557
0,31,0.899039,0,0.000240135
1,31,0.898802,-0.00046727,0.0113778
2,31,0.898607,-0.00172927,0.021078
3,31,0.898441,-0.00363954,0.0294563
4,31,0.898294,-0.00607237,0.0366771
5,31,0.898153,-0.0089232,0.0429275
6,31,0.898008,-0.012108,0.0483979
7,31,0.897848,-0.0155616,0.0532669
8,31,0.897665,-0.0192347,0.0576911
9,31,0.897452,-0.0230916,0.0617989
10,31,0.897204,-0.0271065,0.0656889
11,31,0.896915,-0.0312609,0.0694297
12,31,0.896579,-0.035541,0.0730632
13,31,0.896193,-0.0399355,0.0766086
14,31,0.895752,-0.0444343,0.0800669
15,31,0.895252,-0.0490272,0.0834253
16,31,0.894691,-0.0537033,0.0866616
17,31,0.894065,-0.0584506,0.0897476
18,31,0.893372,-0.0632557,0.0926517
19,31,0.892608,-0.0681041,0.0953408
20,31,0.891775,-0.0729801,0.0977825
21,31,0.890869,-0.077867,0.0999452
22,31,0.889893,-0.0827473,0.1018
23,31,0.888847,-0.0876028,0.103319
24,31,0.887733,-0.0924149,0.104479
25,31,0.886554,-0.0971648,0.10526
26,31,0.885315,-0.101834,0.105644
27,31,0.884021,-0.106403,0.105617
28,31,0.882678,-0.110856,0.105169
29,31,0.881294,-0.115174,0.104295
30,31,0.879874,-0.119342,0.102992
31,31,0.878429,-0.123346,0.101263
32,31,0.876968,-0.127175,0.0991135
33,31,0.875499,-0.130816,0.0965528
34,31,0.874032,-0.134264,0.0935943
35,31,0.872577,-0.137512,0.0902545
36,31,0.871144,-0.140557,0.0865525
37,31,0.869742,-0.1434,0.0825098
38,31,0.868381,-0.146043,0.0781496
39,31,0.867067,-0.14849,0.0734962
40,31,0.86581,-0.150748,0.0685746
41,31,0.864617,-0.152825,0.0634097
42,31,0.863494,-0.154731,0.0580259
43,31,0.862447,-0.156478,0.052447
44,31,0.861482,-0.158078,0.046695
45,31,0.860603,-0.159543,0.0407907
46,31,0.859812,-0.160886,0.0347528
47,31,0.859115,-0.16212,0.0285982
48,31,0.858513,-0.163258,0.0223415
49,31,0.858009,-0.16431,0.0159957
50,31,0.857603,-0.165288,0.00957138
51,31,0.857299,-0.166203,0.00307765
52,31,0.857095,-0.167061,-0.00347814
53,31,0.856994,-0.16787,-0.01009
54,31,0.856996,-0.168635,-0.016753
55,31,0.857102,-0.169358,-0.0234631
56,31,0.857311,-0.170041,-0.0302163
57,31,0.857624,-0.17068,-0.0370087
58,31,0.858041,-0.171271,-0.0438356
59,31,0.858563,-0.171804,-0.0506912
60,31,0.859188,-0.172267,-0.0575672
61,31,0.859916,-0.172642,-0.0644526
62,31,0.860747,-0.172907,-0.0713326
63,31,0.86168,-0.173034,-0.0781871
64,31,0.862712,-0.172991,-0.0849901
65,31,0.86384,-0.172736,-0.0917078
66,31,0.865062,-0.172226,-0.098298
67,31,0.866372,-0.171409,-0.104709
68,31,0.867763,-0.170228,-0.110877
69,31,0.869227,-0.168624,-0.116729
70,31,0.870753,-0.166536,-0.122179
71,31,0.87233,-0.1639,-0.127131
72,31,0.87394,-0.160657,-0.131479
73,31,0.875568,-0.156756,-0.135111
74,31,0.877194,-0.152153,-0.137911
75,31,0.878795,-0.146821,-0.139767
76,31,0.88035,-0.140748,-0.14057
77,31,0.881836,-0.133948,-0.140228
78,31,0.88323,-0.126455,-0.138667
79,31,0.884512,-0.118332,-0.135842
80,31,0.885665,-0.109667,-0.131739
81,31,0.886675,-0.100571,-0.126383
82,31,0.887532,-0.0911797,-0.119837
83,31,0.888235,-0.0816414,-0.112207
84,31,0.888784,-0.0721157,-0.103636
85,31,0.889187,-0.0627644,-0.0942998
86,31,0.889456,-0.053744,-0.0844033
87,31,0.889605,-0.0451986,-0.0741692
88,31,0.889653,-0.0372537,-0.0638298
89,31,0.889618,-0.0300107,-0.0536181
90,31,0.889518,-0.0235447,-0.0437595
91,31,0.889373,-0.0179021,-0.0344655
92,31,0.889198,-0.0131019,-0.0259292
93,31,0.889007,-0.00913695,-0.0183234
94,31,0.888813,-0.00597716,-0.0118005
95,31,0.888626,-0.00357269,-0.00649527
96,31,0.888454,-0.00185745,-0.00252745
97,31,0.888303,-0.000752053,-7.28135e-06
98,31,0.888177,-0.00016624,0.000965163
99,31,0.888079,0,0.000279383
0,32,0.898611,0,0.000267893
1,32,0.898373,-0.00046858,0.0122878
2,32,0.898177,-0.00173505,0.0227126
3,32,0.898009,-0.00365323,0.0316787
4,32,0.897858,-0.00609729,0.0393713
5,32,0.897712,-0.00896206,0.0459985
6,32,0.897558,-0.0121625,0.0517706
7,32,0.897388,-0.0156323,0.0568835
8,32,0.897191,-0.0193209,0.0615086
9,32,0.896961,-0.0231911,0.0657862
10,32,0.896691,-0.027216,0.0698235
11,32,0.896376,-0.031376,0.0736951
12,32,0.896011,-0.0356561,0.0774466
13,32,0.895591,-0.0400443,0.0810989
14,32,0.895112,-0.0445297,0.0846535
15,32,0.89457,-0.0491014,0.0880973
16,32,0.893962,-0.0537479,0.091407
17,32,0.893284,-0.0584565,0.0945533
18,32,0.892533,-0.0632136,0.0975033
19,32,0.891708,-0.0680041,0.100223
20,32,0.890809,-0.072812,0.102678
21,32,0.889833,-0.0776202,0.104837
22,32,0.888782,-0.0824108,0.106669
23,32,0.887659,-0.0871653,0.108147
24,32,0.886464,-0.091865,0.109247
25,32,0.885202,-0.0964908,0.109948
26,32,0.883878,-0.101024,0.110233
27,32,0.882498,-0.105446,0.110089
28,32,0.881068,-0.109739,0.109508
29,32,0.879596,-0.113888,0.108483
30,32,0.878091,-0.117876,0.107015
31,32,0.876562,-0.12169,0.105107
32,32,0.875018,-0.12532,0.102769
33,32,0.87347,-0.128757,0.100011
34,32,0.871927,-0.131993,0.0968491
35,32,0.870401,-0.135026,0.093303
36,32,0.8689,-0.137855,0.0893942
37,32,0.867435,-0.14048,0.0851468
38,32,0.866014,-0.142907,0.0805864
39,32,0.864647,-0.145142,0.0757394
40,32,0.86334,-0.147192,0.0706329
41,32,0.862102,-0.149069,0.0652933
42,32,0.860938,-0.150783,0.0597466
43,32,0.859854,-0.152348,0.0540172
44,32,0.858855,-0.153777,0.0481279
45,32,0.857945,-0.155083,0.0420997
46,32,0.857128,-0.156281,0.0359514
47,32,0.856406,-0.157384,0.0296994
48,32,0.855781,-0.158405,0.0233579
49,32,0.855255,-0.159357,0.0169389
50,32,0.85483,-0.160251,0.0104522
51,32,0.854506,-0.161098,0.00390551
52,32,0.854285,-0.161907,-0.00269526
53,32,0.854167,-0.162685,-0.00934574
54,32,0.854153,-0.16344,-0.0160429
55,32,0.854242,-0.164174,-0.0227847
56,32,0.854436,-0.164891,-0.0295698
57,32,0.854734,-0.16559,-0.0363969
58,32,0.855137,-0.166267,-0.0432646
59,32,0.855645,-0.166918,-0.0501704
60,32,0.856258,-0.16753,-0.0571104
61,32,0.856977,-0.168091,-0.064078
62,32,0.857801,-0.168582,-0.0710636
63,32,0.858729,-0.168977,-0.0780527
64,32,0.859762,-0.169246,-0.0850252
65,32,0.860896,-0.169353,-0.0919538
66,32,0.862131,-0.169255,-0.0988025
67,32,0.863462,-0.1689,-0.105525
68,32,0.864884,-0.168232,-0.112064
69,32,0.866391,-0.167189,-0.11835
70,32,0.867974,-0.165703,-0.124299
71,32,0.86962,-0.163706,-0.129815
72,32,0.871317,-0.161127,-0.134789
73,32,0.873048,-0.157903,-0.139101
74,32,0.874792,-0.153975,-0.142626
75,32,0.876529,-0.149298,-0.145233
76,32,0.878233,-0.143842,-0.146797
77,32,0.879881,-0.1376,-0.147201
78,32,0.881446,-0.130589,-0.146347
79,32,0.882904,-0.122855,-0.144159
80,32,0.884234,-0.114472,-0.140599
81,32,0.885417,-0.105542,-0.135664
82,32,0.886439,-0.0961965,-0.129397
83,32,0.887293,-0.0865852,-0.121887
84,32,0.887978,-0.0768753,-0.113269
85,32,0.888497,-0.0672409,-0.103718
86,32,0.888862,-0.0578558,-0.0934462
87,32,0.889087,-0.0488843,-0.0826898
88,32,0.88919,-0.0404736,-0.0717029
89,32,0.889194,-0.0327475,-0.0607445
90,32,0.889117,-0.0258017,-0.0500687
91,32,0.888982,-0.0197011,-0.039917
92,32,0.888808,-0.0144797,-0.0305113
93,32,0.888611,-0.0101419,-0.022051
94,32,0.888406,-0.00666536,-0.0147119
95,32,0.888205,-0.00400435,-0.00864835
96,32,0.888017,-0.00209401,-0.00399621
97,32,0.887851,-0.000853793,-0.000878879
98,32,0.88771,-0.0001905,0.000593004
99,32,0.887599,0,0.000298091
0,33,0.898136,0,0.000295438
1,33,0.897899,-0.000466475,0.0131987
2,33,0.897702,-0.00172903,0.0243501
3,33,0.897534,-0.00364334,0.0339069
4,33,0.89738,-0.00608464,0.0420741
5,33,0.897228,-0.00894804,0.0490805
6,33,0.897066,-0.0121482,0.0551555
7,33,0.896884,-0.0156177,0.0605124
8,33,0.896672,-0.0193051,0.0653372
9,33,0.896424,-0.0231719,0.0697821
10,33,0.896133,-0.0271899,0.0739629
11,33,0.895792,-0.0313382,0.0779604
12,33,0.895397,-0.035601,0.0818239
13,33,0.894942,-0.0399653,0.0855764
14,33,0.894424,-0.0444193,0.0892199
15,33,0.893838,-0.0489515,0.0927409
16,33,0.893182,-0.0535498,0.0961153
17,33,0.89245,-0.058201,0.0993127
18,33,0.891642,-0.0628911,0.102299
19,33,0.890756,-0.0676046,0.105038
20,33,0.889789,-0.0723251,0.107497
21,33,0.888743,-0.0770352,0.109641
22,33,0.887619,-0.0817167,0.111439
23,33,0.886418,-0.0863511,0.112865
24,33,0.885143,-0.0909192,0.113893
25,33,0.883799,-0.095402,0.114502
26,33,0.882392,-0.0997809,0.114678
27,33,0.880927,-0.104038,0.114405
28,33,0.879413,-0.108155,0.113678
29,33,0.877858,-0.112117,0.112492
30,33,0.87627,-0.11591,0.110849
31,33,0.874661,-0.119521,0.108755
32,33,0.87304,-0.122941,0.10622
33,33,0.871418,-0.126162,0.103259
34,33,0.869806,-0.129178,0.0998897
35,33,0.868214,-0.13199,0.0961348
36,33,0.866652,-0.134596,0.0920187
37,33,0.86513,-0.137001,0.0875677
38,33,0.863657,-0.139211,0.0828101
39,33,0.862243,-0.141233,0.0777745
40,33,0.860894,-0.143077,0.0724896
41,33,0.859617,-0.144757,0.0669835
42,33,0.858419,-0.146283,0.0612832
43,33,0.857305,-0.14767,0.055414
44,33,0.856279,-0.148933,0.0493991
45,33,0.855344,-0.150086,0.0432597
46,33,0.854505,-0.151143,0.0370143
47,33,0.853763,-0.152119,0.030679
48,33,0.85312,-0.153026,0.0242673
49,33,0.852577,-0.153879,0.0177903
50,33,0.852136,-0.154688,0.0112568
51,33,0.851798,-0.155466,0.00467345
52,33,0.851562,-0.15622,-0.00195526
53,33,0.851429,-0.15696,-0.00862644
54,33,0.851399,-0.157694,-0.0153387
55,33,0.851474,-0.158425,-0.0220918
56,33,0.851652,-0.159157,-0.0288866
57,33,0.851935,-0.159893,-0.0357242
58,33,0.852322,-0.160631,-0.0426059
59,33,0.852815,-0.161367,-0.0495326
60,33,0.853413,-0.162095,-0.0565039
61,33,0.854117,-0.162803,-0.063518
62,33,0.854928,-0.163477,-0.0705697
63,33,0.855845,-0.164095,-0.0776505
64,33,0.85687,-0.164631,-0.0847463
65,33,0.858,-0.165052,-0.0918366
66,33,0.859236,-0.165318,-0.0988925
67,33,0.860574,-0.165381,-0.105875
68,33,0.862013,-0.165186,-0.112733
69,33,0.863546,-0.164669,-0.119404
70,33,0.865166,-0.163762,-0.125808
71,33,0.866865,-0.16239,-0.131851
72,33,0.868628,-0.160476,-0.137424
73,33,0.870443,-0.157945,-0.142404
74,33,0.872288,-0.154724,-0.146656
75,33,0.874144,-0.150751,-0.150037
76,33,0.875984,-0.145977,-0.152403
77,33,0.877783,-0.140376,-0.153614
78,33,0.879513,-0.133942,-0.153545
79,33,0.881145,-0.126701,-0.152093
80,33,0.882654,-0.118711,-0.149186
81,33,0.884015,-0.11006,-0.144792
82,33,0.88521,-0.100869,-0.138927
83,33,0.886228,-0.0912875,-0.131659
84,33,0.887061,-0.0814849,-0.123106
85,33,0.88771,-0.0716455,-0.113438
86,33,0.888185,-0.0619583,-0.10287
87,33,0.888498,-0.0526073,-0.0916489
88,33,0.88867,-0.0437621,-0.0800496
89,33,0.888721,-0.0355701,-0.0683567
90,33,0.888675,-0.02815,-0.0568551
91,33,0.888556,-0.0215877,-0.0458188
92,33,0.888386,-0.0159351,-0.0355021
93,33,0.888185,-0.0112107,-0.0261349
94,33,0.88797,-0.00740182,-0.0179204
95,33,0.887755,-0.00446912,-0.011036
96,33,0.887552,-0.00235034,-0.00563656
97,33,0.88737,-0.000964817,-0.00186089
98,33,0.887213,-0.000217238,0.000168226
99,33,0.887088,0,0.000317588
0,34,0.897615,0,0.000322449
1,34,0.897381,-0.000460909,0.0141043
2,34,0.897185,-0.00171104,0.0259805
3,34,0.897016,-0.00360952,0.036128
4,34,0.896859,-0.0060339,0.044771
5,34,0.896701,-0.00888047,0.0521579
6,34,0.896531,-0.0120641,0.0585365
7,34,0.896337,-0.0155168,0.0641373
8,34,0.896111,-0.0191863,0.0691605
9,34,0.895844,-0.0230329,0.07377
10,34,0.89553,-0.027027,0.0780904
11,34,0.895162,-0.0311467,0.0822087
12,34,0.894736,-0.035375,0.0861782
13,34,0.894247,-0.0396979,0.0900239
14,34,0.893689,-0.0441029,0.0937485
15,34,0.893059,-0.0485779,0.0973383
16,34,0.892353,-0.05311,0.100769
17,34,0.891569,-0.0576858,0.104008
18,34,0.890703,-0.0622906,0.10702
19,34,0.889754,-0.0669089,0.10977
20,34,0.888722,-0.0715237,0.11222
21,34,0.887606,-0.0761176,0.114338
22,34,0.886408,-0.0806721,0.116092
23,34,0.885131,-0.0851685,0.117454
24,34,0.883778,-0.0895878,0.118399
25,34,0.882354,-0.093911,0.118906
26,34,0.880865,-0.0981197,0.11896
27,34,0.87932,-0.102196,0.118548
28,34,0.877725,-0.106123,0.117666
29,34,0.87609,-0.109887,0.116309
30,34,0.874425,-0.113473,0.114483
31,34,0.872741,-0.116871,0.112195
32,34,0.871048,-0.120073,0.109458
33,34,0.869359,-0.123071,0.106289
34,34,0.867682,-0.125864,0.102711
35,34,0.866031,-0.128452,0.0987466
36,34,0.864415,-0.130836,0.0944243
37,34,0.862844,-0.133022,0.0897729
38,34,0.861326,-0.135017,0.084823
39,34,0.859872,-0.136832,0.0796051
40,34,0.858487,-0.138478,0.0741497
41,34,0.857179,-0.139967,0.0684863
42,34,0.855954,-0.141314,0.0626427
43,34,0.854816,-0.142533,0.0566449
44,34,0.853769,-0.143639,0.0505164
45,34,0.852816,-0.144648,0.0442782
46,34,0.85196,-0.145573,0.0379486
47,34,0.851203,-0.14643,0.031543
48,34,0.850547,-0.147232,0.0250745
49,34,0.849992,-0.147991,0.018553
50,34,0.849539,-0.148719,0.0119865
51,34,0.849188,-0.149428,0.00538029
52,34,0.84894,-0.150127,-0.00126208
53,34,0.848795,-0.150825,-0.00793909
54,34,0.848753,-0.151529,-0.0146508
55,34,0.848813,-0.152246,-0.0213985
56,34,0.848977,-0.152979,-0.0281847
57,34,0.849245,-0.153733,-0.0350127
58,34,0.849616,-0.154508,-0.0418862
59,34,0.850092,-0.155302,-0.0488087
60,34,0.850673,-0.156112,-0.0557833
61,34,0.851359,-0.156929,-0.0628119
62,34,0.852152,-0.157744,-0.0698942
63,34,0.853053,-0.158539,-0.0770268
64,34,0.854062,-0.159292,-0.0842019
65,34,0.855179,-0.159974,-0.0914058
66,34,0.856406,-0.160552,-0.0986172
67,34,0.85774,-0.160979,-0.105805
68,34,0.85918,-0.161205,-0.112927
69,34,0.860723,-0.161168,-0.119926
70,34,0.862364,-0.160799,-0.126732
71,34,0.864095,-0.160021,-0.133254
72,34,0.865907,-0.158752,-0.139386
73,34,0.867784,-0.156908,-0.145005
74,34,0.869711,-0.154405,-0.14997
